ID,Speaker
3947-13260-0025_163-122947-0016.wav,i would now recommend for a change something else for a pleasure namely the unconscious astuteness with which good fat honest mediocrity always behaves towards loftier spirits
3947-13260-0027_3607-135982-0046.wav,jimmy felt obscurely the lack of an audience the wit was flashing play ran very high and paper began to pass jimmy did not know exactly who was winning but he knew that he was losing but it was his own fault for he frequently mistook his cards
3947-13260-0028_2092-145709-0019.wav,and kissed the little weary white hands i am the prince he said who you in your goodness when i was wandering about in the shape of a black crow freed from the most awful torments
3947-13260-0033_2817-142371-0057.wav,even without the final threat her husband really alarmed at the possibility of their leaving the old place where he had been bred and born for he believed the old squire had small spite enough for anything
3947-13260-0034_4813-248641-0020.wav,the old ship was not heated until eighteen twenty two the only relief from the chill and stiffness comes during the prayer when the congregation stands kneeling of course would savor too strongly of idolatry and the church of rome
3947-13260-0036_426-122819-0016.wav,i never was much of a talker till i came to avonlea and then i had to begin in self defense or missus lynde would have said i was dumb and started a subscription to have me taught sign language
3947-13260-0037_1898-145715-0039.wav,fairer than a fairy felt a strong desire to enter this castle but besides being hung a little above the ground there seemed to be neither doors nor windows she had no doubt though really i cannot think why
3947-13260-0038_1081-125237-0110.wav,while the clerk was laboriously deciphering the despatch the envoys read between the lines of de witt's letter and without a moment's delay went to whitehall and placed the act in cromwell's hands the states general had thus no alternative between acceptance of the fait accompli
3947-13260-0040_4788-94904-0021.wav,which exists in that country this benefit however is entirely dependent on the coexistence with the popular body of an hereditary king if instead of struggling for the favors of the chief ruler these selfish and sordid factions struggled for the chief place itself
3947-13260-0041_1502-122619-0077.wav,his dark wrinkled countenance was in singular and wild contrast with the long white locks which floated on his shoulders
3947-13260-0042_226-131532-0033.wav,but let me tell you young man here he put his face into mine with an important confidential air she's not worth it and he confirmed the assertion by a solemn nod
3947-13260-0046_118-47824-0072.wav,and the disappearance of the evidence bobby defended himself if it had been stolen earlier the coat pocket might have retained its bulging shape
3947-13260-0048_2843-152918-0056.wav,it could not be a storm or it would have been already upon us but we went on and on and nothing came our day's march was eighteen and a half miles i see that my diary for november twenty eighth
3947-13260-0049_6531-61334-0021.wav,to form a powerful confederacy against the assyrians when ashur natsir pal approached suru a part of its population welcomed him he entered the city seized the pretender and many of his followers
3947-13260-0050_1841-159771-0008.wav,and he had strolled that way after scurrying under the snow when he heard solomon owl laughing in the woods earlier in the evening it was he that solomon heard it was he that stuck his head out of a hole in the snow and peeped up at the star sprinkled sky
3947-13262-0004_2952-410-0022.wav,the night was beautiful there was no cloud in the sky there was no wind and the strong moonlight threw down sharp black shadows of foliage and glittered on the dews of the garden
3947-13262-0007_4267-72637-0027.wav,by holding her to my heart and kissing her lovely hair reassuringly as i murmured you are safe my darling not a hair of your precious head shall be hurt don't be frightened she shivered like a leaf
3947-13262-0008_2911-15084-0001.wav,from whose conversion it was vain to look for the same solid and decisive results in a measure the occupation of the jesuits was gone some of them went home well resolved writes the father superior
3947-13262-0010_445-123857-0002.wav,all these i better in one general best thy love is better than high birth to me richer than wealth prouder than garments costs
3947-13262-0012_40-121026-0044.wav,his arrest and subsequent examination his temporary detention at the palais de justice and his final imprisonment in the chateau d'if from this point everything was a blank to dantes he knew nothing more not even the length of time he had been imprisoned
3947-13262-0013_911-130578-0011.wav,he came to a lake and he sat down by it to eat what was left of the provisions he had brought as he sat he suddenly saw some cow bison coming down to the lake at this he caught up his bow and arrows in a hurry
3947-13262-0015_1624-142933-0007.wav,retorted peter but you haven't told me who rosebreast is the grosbeak of course stupid sputtered jenny if you don't know rosebreast the grosbeak peter rabbit you certainly must have been blind and deaf ever since you were born
3947-13262-0016_441-130108-0022.wav,he became suddenly a modest person there was low toned talk among the troops the officers were impatient and snappy their countenances clouded with the tales of misfortune
3947-13262-0019_226-131532-0020.wav,now mister markham said she with a kind of desperate calmness i must tell you plainly that i cannot do with this i like your company because i am alone here
3947-13262-0023_2952-410-0043.wav,so after having passed a night in prison he was brought before the magistrates of the district then he was ordered to explain how he a priest had been found with the head of a man fastened to his sleeve and why he had dared thus shamelessly to parade his crime in the sight of people
3947-13262-0026_7794-295948-0002.wav,and when his roof or his walls fell out of repair they would mend them for him so for the things of this world he took no thought one very cold night when he little thought any one was outside he heard a voice calling
3947-13262-0029_8630-305212-0002.wav,disgusted him in his better moments nevertheless he was content to enjoy himself in their company he was even ashamed when they boasted of their misdoings to seem more innocent than they
3947-13262-0033_831-130746-0049.wav,what we had best be doing you are tired you know and we can't wander all night after the day we've had that was chichester we were near she asked if he meditated with a tremble in his voice
3947-13262-0035_6415-116629-0034.wav,three fellows shouting and calling passed on the other side of the hedge she recognized one of the voices jost she cried feebly jost what is it where is dietrich there was no answer jost did not or would not hear
3947-13262-0037_4014-186176-0014.wav,a trifle heavy get that will you echoed jerry with a gale of laughter a trifle heavy oh my you'll find out if i sit on you slim threatened in a belligerent tone
3947-13262-0039_458-126305-0015.wav,there is such a storm it looks as if the world were coming to an end the miller saw the peasant lying on the straw and asked what is that fellow doing there ah said the wife the poor knave came in the storm and rain and begged for shelter
3947-13262-0041_7312-92432-0009.wav,her residence on the piazzi barberini being considered an insecure abode
3947-13262-0045_6848-76049-0021.wav,straight and lovely desirable and unapproachable above that sort of nonsense above all other masculine subjugation v v i'm going to make a man of you his mind grew calmer
3947-13262-0048_8088-284756-0060.wav,so that the elongated electrode pressed against the back of his neck extending a few inches down his spine the other three circular electrodes rested on his forehead and either side of his head
3947-13262-0051_445-123860-0011.wav,were't aught to me i bore the canopy with my extern the outward honouring or laid great bases for eternity which proves more short than waste or ruining
3982-178459-0002_311-124404-0019.wav,i expounded at considerable length what the nature of that light must be
3982-178459-0003_3374-298032-0009.wav,now and then the pale face smiled and seemed asleep just as it had looked the last time i saw it then of a sudden the different memories all became confused
3982-178459-0004_4830-25898-0033.wav,and was innocently catching gnats when her mamma came out of the hay mow with a loud cut cut cut
3982-178459-0006_5789-57195-0020.wav,when this was received the poor man was smoking his moody pipe in silence as he roamed about his own farmyard in the darkness of the night
3982-178459-0009_1963-142776-0010.wav,mix the flour smoothly to a batter with the cream bring it to a boil pour over the eels and serve time
3982-178459-0014_7178-34645-0004.wav,a surgeon is a very different thing from a lord lord william cowper is celebrated for having with reference to the affair of talbot yelverton viscount longueville propounded this opinion
3982-178459-0017_1723-141149-0061.wav,it would have been very hard work had it not been for a well beaten and straight path made by the guanacos for these animals like sheep always follow the same line when we reached the hill we found it the highest in the immediate neighbourhood
3982-178459-0018_4137-11701-0043.wav,yes but of course the chance might come again you'd have the thing hanging over you always she's clever you know and i should never feel quite safe if she were my enemy lovely flowers aren't they what's the name of this one
3982-178459-0021_6367-74004-0000.wav,ruggles and i were down on the old fellow it doesn't matter why and since in a story of this kind we must tell the truth no matter what happens or else where is the use of writing a story at all
3982-178459-0022_196-122150-0029.wav,they had left their forests their clearings the protection of their rulers their prosperity their poverty the surroundings of their youth and the graves of their fathers they came covered with dust with sweat with grime with rags
3982-178459-0023_6818-68772-0006.wav,we had all grown so accustomed to advertising signs she said that we failed to notice how thick they were becoming or how bold and overpowering from a few scattered announcements on fence boards
3982-178459-0025_6415-100596-0023.wav,i am going to invite kate ferris she announced i insist upon finding out what she looks like do said patty i should like to find out myself the invitation was despatched and on the next day priscilla received a formal acceptance
3982-178459-0026_587-54108-0045.wav,long gentle strokes touched the water and presently the oars lay idle in their locks they were unconsciously drifting the water dipped and lapped about the sides the tender woman's voice across the water stole to them
3982-178459-0027_8238-274553-0028.wav,looking around me during a pause in the baron's discourse of which my readers may gather some faint idea when i say that it bore resemblance to the fervid chanting monotonous yet musical sermonic manner of coleridge
3982-178459-0028_1898-145702-0014.wav,i know enough and can help myself splendidly then he went by another way through the window secretly and in all haste back to his comrades he told them how the dragon had been outwitted by his grandmother
3982-178459-0029_2836-5354-0054.wav,in a subdued quiet tone not to draw too near as any little excitement made her faint now he took a seat opposite to her and began pushing the logs together with his boot as he explained that he really could not get away from town before
3982-178459-0030_7402-59171-0045.wav,though his attitude to the war was as anti prussian
3982-178459-0031_2989-138035-0066.wav,and six stewpots that stood round the blaze had not been made in the ordinary mould of common pots for they were six half wine jars each fit to hold the contents of a slaughter house
3982-178459-0033_5561-41615-0047.wav,do you intend to obey me miss savell asked miss thompson still there was no answer very well continued miss thompson your silence indicates that you are still insubordinate you may therefore choose between two things
3982-178459-0034_4441-76262-0004.wav,spreading nets for hamlet at polonius's advice he attempted to drive away the thought and instead of agnes he saw the coquettish miss jacquette who had been the last to play the part at the municipal theatre
3982-178459-0037_302-123523-0005.wav,surrounded by officers and dignitaries of state before them stretched a broad aisle lined on either side with soldiery and as i looked there entered this aisle at the far end of the hall
3982-178459-0038_460-172359-0078.wav,i thought that perhaps getting so much money well you know the way it acts on people in the larger cities it seemed to spoil one's idea of jeff that copper and asbestos and banana lands should form the goal of his thought when if he knew it
3982-178459-0041_2989-138028-0021.wav,and still maintain and uphold the greatness of their origin those again that from a great beginning have ended in a point like a pyramid having reduced and lessened their original greatness
3982-178459-0043_7178-34645-0020.wav,his crimes lay light upon his conscience he was a monster by the grace of god therefore he had nothing to dissimulate nor to extenuate and his assassinations were by divine right
3982-178459-0044_2952-408-0022.wav,and after a moment of silence the master of the house said reverend sir there is no priest and there is no anjitsu on the hill for the time of many generations there has not been any resident priest in this neighborhood muso said nothing more on the subject
3982-178459-0047_1263-141777-0017.wav,rynch went flat on the stream bank made a worm's progress up the slope to crouch behind a bush and survey the land immediately ahead there stood an off world spacer fins down nose skyward
3982-178459-0048_6385-34655-0033.wav,they shall not keep me here by force woe to him who bars my exit what is that great tower yonder if there was a giant a hell hound a minotaur to keep the gate of this enchanted palace i would annihilate him if an army i would exterminate it
3982-178459-0050_1737-148989-0040.wav,as he remembered what it had done since a certain little white hand had laid in it confidingly i'll make em proud of me yet and no one shall ever know of this awful year i can wipe it out and i will so help me god
3982-178459-0051_1841-159771-0018.wav,and then he hurried away for he had important business to attend to poor master meadow mouse ran after him it was hard to follow his cousin through the winding galleries beneath the snow
3982-178459-0052_1098-133695-0033.wav,the father and son had been close companions and the idea of being left alone with the remnant of a tasteless life on his hands was not gratifying to the young man who had always and tacitly counted upon his elder's help in making the best of a poor business
3982-178459-0053_3879-174923-0069.wav,thence ought to weigh upon me he has never even told me that he loves me but he is persistent in declaring that those whom god has joined together nothing human should separate
3982-178459-0057_7511-102419-0000.wav,camp cloudcrest september twelfth nineteen fourteen dear missus coney
3982-178459-0058_1116-132847-0002.wav,i would rent a bit of ground from the master and then we could be married yes answered bellah with a deep sigh but we live in such hard times and at the last fair the price of pigs had risen again we shall have long to wait
3982-178459-0060_8419-286676-0026.wav,ouch ouch what is the matter asked the mud turtle then he began to slap the water with his short stout tail and say ouch
3982-178459-0062_1334-135589-0027.wav,were among the most favored of those in his train as the procession moved slowly along the strand through a countless multitude the windows of all the houses were filled with well dressed ladies who waved their white kerchiefs to the king
3982-178459-0063_730-359-0024.wav,when they were unhappy i felt depressed when they rejoiced i sympathized in their joys
3982-178459-0064_412-126975-0059.wav,mister blount started and stopped in his shout of assent ripping up the envelope with evident astonishment he read it his face clouded a little and then cleared and he turned to his brother in law and host
3982-182255-0004_405-130895-0008.wav,and you my gallant conseil you suffered a great deal not too much to be candid with master i was lacking a few throatfuls of air but i would have gotten by
3982-182255-0006_1263-138246-0028.wav,four thousand because the columbiad will not burst and five thousand because the projectile will rise more than six miles in the air
3982-182255-0009_446-123501-0048.wav,and some telepathic force must have warned me against an attempt to escape in broad daylight from under the muzzles of twenty of these death dealing machines
3982-182255-0010_8238-274553-0001.wav,was more or less remarkable for talent of some description the majority for that species of grotesquerie in conception of which tieck a scion of the house has given a vivid
3982-182255-0013_8629-261140-0003.wav,or lineage the wonder the incredulity you manifest are my best excuse for my long delay in revealing the secret entrusted to me by this dying woman an awed silence greeted these words
3982-182255-0014_2952-410-0044.wav,kwairyo laughed long and loudly at these questions and then he said sirs i did not fasten the head to my sleeve it fastened itself there much against my will and i have not committed any crime for this is not the head of a man it is the head of a goblin
3982-182255-0015_1363-139304-0002.wav,the growth and synthesis of the unconscious to the subconscious the subconscious to dawning consciousness until at last we recognise ourselves again and as it happens to most of us after the night's sleep
3982-182255-0016_6454-107462-0025.wav,to my place and i dropped it down the well they found it when they let the bucket down but i wasn't his accomplice at all twas only connivance with me when he had spoken of the chimney and the well
3982-182255-0017_8226-274371-0016.wav,while they clothed their personal fears or ambition under the appearance of national and imminent danger made unknowingly an apology for the most exceptionable part of the king's conduct
3982-182255-0018_5688-41232-0018.wav,after describing the phenomena especially the prohibition to touch the ground or see the sun found among various races frazer concludes
3982-182255-0019_5789-70653-0026.wav,the word was colorlessly spoken but everyone felt that a crass misunderstanding of the possibilities of conduct in the case of a person like missus manderson had been visited with some severity did she know the coroner asked
3982-182255-0020_7447-91187-0012.wav,and endowed it with a warmth of tone coloring that spiritualized it for all time to the piano he confided all the conflicts that raged within him all the courage and living hope that sustained him
3982-182255-0022_4014-186175-0009.wav,a crackling merely from the pressure within for a moment slim thought an over wrought imagination was playing tricks upon him but he rose hastily and crossed the short intervening distance
3982-182255-0024_3240-131231-0023.wav,after one of the greatest hurricanes in the history of ireland some fish were found as far as fifteen yards from the edge of a lake have another this is a good one for the exclusionists fall of fish in paris said that a neighboring pond had been blown dry
3982-182255-0025_2514-149482-0044.wav,both to resist his embarrassment and to catch the full revelation his embarrassment came naturally from the fact that if he could claim no credit for miss theale's success so neither could he gracefully insist on his not having been concerned with her
3982-182255-0027_6181-216552-0036.wav,the possessor of this farm should be obliged to guard his reputation as a good father of a family by paying to society ten thousand francs less the total costs of cultivation
3982-182255-0028_839-130898-0072.wav,in sight of land's end it passed between the lowermost tip of england and the scilly islands which it left behind to starboard if it was going to enter the english channel
3982-182255-0029_7067-76047-0043.wav,grotesquely happen he said she knows nothing of martin leeds you must remember that and then he added if she and you fall in love
3982-182255-0030_254-27760-0023.wav,all for sale and for every kind of fish awfully convenient and there was one hook which would catch a sheat fish weighing a pound and there are shops with guns like the master's and i am sure they must cost one hundred rubles each
3982-182255-0035_5778-12761-0017.wav,and occasionally we passed a hill scatteringly covered with it the character of the forest continued the same and among the trees the pine with sharp leaves and very large cones was abundant some of them being noble trees
3982-182255-0037_8630-305213-0021.wav,but gave it all away to the poor often indeed she went cold and hungry that they might be clothed and fed her love of prayer too could now find full scope
3982-182255-0039_118-121721-0011.wav,distinguished from menu by figures in the right hand column biograph a stereopticon picture taken with a chill and shown with tremors birdie
3982-182255-0043_6848-76049-0029.wav,said sir richmond it will be like turning over the pages of the history of our family to and fro
3982-182255-0044_1455-134435-0026.wav,it is an atmosphere not corrupted by my presence she said sharply
3982-182255-0045_2391-145015-0109.wav,bought on his own account it must be supposed with his father's permission a pony for a guinea and a half and after riding him with great success for two seasons sold him for a guinea more
3983-5331-0000_2159-179154-0025.wav,the newsboy even adopted the well worn device of asking those whom he solicited to buy to help him get rid of his stock one man offered him a cent when the price was two cents the newsboy chaffed the would be purchaser
3983-5331-0005_4088-158077-0028.wav,and if he doesn't listen to my advice i am going to make it as unpleasant as i can president wilson
3983-5331-0006_4680-16042-0006.wav,his cockade blackened with powder his brow furrowed with his helmet in barracks in camp in the bivouac
3983-5331-0012_8088-284756-0022.wav,the other end of the room was nearly all glass and opened onto the patio and the swimming pool mercer paused a moment with his hand on the knob of the door a strange light in his dark eyes now you'll see why i called you here he said tensely
3983-5331-0017_4481-17499-0014.wav,patsy proved the one bright star in the firmament of disappointment supposing uncle john to be poor she insisted upon carrying him to new york with her and sharing with him the humble tenement room in which she lived with her father a retired veteran who helped pay the family expenses
3983-5331-0019_7302-86815-0026.wav,and refreshed his memory to day he said with an effort to day the man who holds the blade of justice must strike wherever there is guilt involuntarily his eyes wandered towards the window
3983-5331-0022_7780-274562-0081.wav,from what i have already observed said mister ellison you will understand that i reject the idea here expressed of recalling the original beauty of the country
3983-5331-0023_5678-43303-0028.wav,turning again and again to the window listening to the soft rush of the trains the faint hoots from the track and the musical chords from the junction a mile away the lights were up by now and the vast sweep of the towns looked like fairyland between the earthly light
3983-5331-0029_1867-154075-0008.wav,had the clever devil guessed at the truth so easily had he sent his follower away merely to avoid having it known that a man had taken shelter in the room of the girl he loved go on the leader was repeating let me hear the whole truth
3983-5331-0030_1841-179183-0015.wav,it means several things it symbolizes duty it seems to have the quality of inexorableness that duty has when i have something to do that must not be set aside i feel as if i were going forward in a straight line
3983-5331-0036_5678-43302-0007.wav,but he must have meant to do it anyhow continued oliver how do they know he was a catholic asked the girl again there was a rosary on him and then he just had time to call on his god and nothing more is known
3983-5331-0037_3664-178355-0032.wav,and arrived at the hotel the home station in wyandotte a long way ahead of his fastest competitor everybody was surprised as well as disgusted that such a homely critter should be the winner brigham of course had already acquired a wide reputation
3983-5331-0038_7505-258964-0018.wav,some of the groupings in the chemical and physical world that do not fit man's purposes may be made to do so
3983-5331-0042_40-222-0029.wav,or you will be uncomfortably circumstanced poor thorpe is in town i dread the sight of him his honest heart would feel so much i have written to him and my father her duplicity hurts me more than all
3983-5331-0043_40-121026-0031.wav,however i discovered that i should merely have dropped into a sort of inner court and i therefore renounced the project altogether as too full of risk and danger nevertheless i carefully preserved my ladder
3983-5331-0045_233-155990-0032.wav,russia germany england and france in possession of fragments of her empire and has twice within the lifetime of the present generation seen her capital in the hands of allied invaders because she in very fact
3983-5331-0046_83-9960-0017.wav,he had hardly uttered the words when the thenardier woman did in fact rush hastily into the room red panting breathless with flaming eyes and cried as she smote her huge hands on her thighs simultaneously
3983-5331-0048_6437-66172-0043.wav,on the following morning as the orderly citizens wended their way to church past the widow's abode their sober faces relaxed at beholding over her front door the well known gilt mortar and pestle which usually stood on the top of a pole on the opposite corner
3983-5331-0050_39-121914-0022.wav,as sad a thing for herself as for them and would have been a great deal happier if she had spent all the rest of her life at hartfield emma smiled and chatted as cheerfully as she could to keep him from such thoughts
3983-5331-0051_233-134440-0046.wav,with a spade i turned up the black ground while she ran about
3983-5331-0053_89-219-0017.wav,he trusted however that an opportunity might ere long occur of selecting one though not for himself catherine was probably the only one of the party who did not understand him
3983-5371-0002_625-132112-0039.wav,that the concern soon landed in inextricable bankruptcy nobody lives in the old house now but a man comes each winter out of the north and collects his high rents i know not which are the more touching such old empty houses
3983-5371-0003_8226-274369-0035.wav,the less would they be inclined to second that rash and dangerous enterprise that the peers would certainly refuse their concurrence nor were there any hopes of prevailing on them but by instigating the populace to tumult and disorder
3983-5371-0005_831-130746-0000.wav,the ostler being a fool rushed violently down the road vociferating after them then he returned panting to the vicuna hotel and finding a group of men outside the entrance who wanted to know what was up stopped to give them the cream of the adventure
3983-5371-0009_2893-139310-0031.wav,the voices were gathered together and upborne by a torrent of instrumental music music like the music of an organ
3983-5371-0010_1334-135589-0104.wav,the cottage in the new forest was held by and eventually made over to pablo who became a very steady character and in the course of time married a young girl from arnwood and had a houseful of young gipsies
3983-5371-0011_1926-147987-0029.wav,but apparently it was part of his fun to outrage her feelings as much as possible mister cutter will pay for this missus burden he will pay missus cutter avouched nodding her horselike head and rolling her eyes
3983-5371-0013_250-142286-0029.wav,do you know anything of milton miss hale have you seen any of our factories our magnificent warehouses no said margaret i have not seen anything of that description as yet
3983-5371-0015_669-129061-0080.wav,but about going home next saturday when his father would certainly tip him and perhaps would take him to the play he's a regular trump that boy the father went on still musing about his son
3983-5371-0016_7794-295947-0001.wav,so that they ran away as fast as their legs could carry them but two of the boys held down the cub and seizing it by the scruff of the neck went off in high glee the two friends were looking on all the while and one of them raising his voice shouted out
3983-5371-0018_8051-119902-0031.wav,the voluntary ration allows one half pound of bread a day for sedentary and unoccupied women and larger allowances up to a little over a pound for men doing heavy labor
3983-5371-0019_5652-39938-0011.wav,in a similar way the psychical examination tests the hallucinations and illusions the variations and defects of memory and attention of judgment and reasoning of orientation and self consciousness of emotions and volitions
3983-5371-0020_1723-141149-0041.wav,but jemmy understood very little of their language and was moreover thoroughly ashamed of his countrymen when york minster afterwards came on shore they noticed him in the same way and told him he ought to shave yet he had not twenty dwarf hairs on his face whilst we all wore our untrimmed beards
3983-5371-0022_6019-3185-0085.wav,while as to maximilian so absorbed was he that he had not so much as perceived the affront offered to himself margaret on reviving was confounded at finding herself so situated amid a great crowd
3983-5371-0026_7517-100429-0027.wav,to these streaming days to reflect that it all goes to fill the pond for there is ever before our minds that great moment in the future when the pond is at last full
3983-5371-0027_8088-284756-0104.wav,finally the girl trod alone on the floor of the ocean between great growths of kelp and seaweeds with dim looming masses of faintly tinted coral everywhere once she passed close to a tilted ragged hulk of some ancient vessel
3983-5371-0029_8629-261139-0067.wav,but she mistook the action mistook my purpose and
3983-5371-0030_4406-16882-0002.wav,in or near the throat fell down dead whereat the indians scornfully shouted and hallowed and were presently upon him stripping off his clothes the bullets flying thick one went through my side and the same as would seem
3983-5371-0033_6081-41997-0034.wav,overtook me and passed on one of them dropped this handkerchief which i picked up i hastened after her to restore it but before i could overtake them they had rung the bell at your door and were already in the house
3983-5371-0039_8580-287364-0038.wav,throw me over with the airship two miles high are you gasped the man will you tell us what we want to know if we don't asked mister jenks
3983-5371-0042_839-130898-0037.wav,the total is the same fine conseil replied i'll take master's word for it i won't count them count what those eleven million eggs but i'll make one comment
3983-5371-0044_696-92939-0031.wav,only to learn later that it had indeed been declared and that miss cavell would face a firing squad at two o'clock the following morning mister whitlock then urged baron von der lancken
3983-5371-0045_4014-186179-0042.wav,for fully ten minutes which seemed like an hour they lay there not daring to move they watched the enemy scouting party get a like scare and then after what seemed to be a whispered consultation turn back to the german lines
3983-5371-0048_7278-104730-0026.wav,as then made up the house of representatives wore hardly even upon the iron temper and inflexible disposition of mister adams the most insignificant error of conduct in me at this time he writes in april
3983-5371-0049_8123-275216-0041.wav,and the storm broke them off and cast them on the ground the old oak had now only a few leaves left at the very top the end is near he said gravely
3983-5371-0051_446-123502-0047.wav,and was beautifully decorated with mural paintings and mosaics
3983-5371-0052_7859-102518-0008.wav,into new channels and change the face of whole continents mahomet that strangest of moral enigmas prophet and seer fanatic and impostor was developing his career all through the years of the persian war
3983-5371-0053_8468-295198-0027.wav,dear madam consider my voice i never could hit the high notes how do you know it's all practice tommy oriole says so just try the scales as to your voice your manner of living has a great deal to do with it
3983-5371-0057_4397-15678-0024.wav,therefore however extravagant and high the brag ascending from puget sound in most cases it is likely to appear pardonable and more seattle was named after an old indian chief who lived in this part of the sound
4014-186175-0002_3664-178355-0036.wav,and whenever i again visit memphis i shall surely go and see brigham if he is still alive but to return to the thread of my narrative from which i have wandered
4014-186175-0003_1088-129236-0022.wav,the words of the beloved object are not like other images written in water but as plutarch said enamelled in fire and make the study of midnight thou art not gone being gone where'er thou art
4014-186175-0005_7780-274562-0014.wav,his fourth was an object of unceasing pursuit and he held that other things being equal the extent of happiness was proportioned to the spirituality of this object
4014-186175-0007_3857-182315-0018.wav,certain groups sought the headship many strange forgotten dynasties rose met defiance and fell in the end it was our ancestors who won and became simian kings and bequeathed a whole planet to us
4014-186175-0011_4898-20016-0025.wav,in returning home he had to pass along the rather unfrequented street which runs in the rear of his church and close to it as he was driving rapidly along his ear caught what seemed the peal of an organ
4014-186175-0012_3879-173592-0041.wav,surrounded his mud plastered palace seized him amid the yells and howlings of his subjects and led him prisoner to their boats here anchored in mid stream
4014-186175-0015_5678-43303-0036.wav,i am back all is well now listen can you hear yes yes the best has happened it is all over in the east felsenburgh has done it now listen i cannot come home to night it will be announced in paul's house in two hours from now
4014-186175-0016_5789-57158-0022.wav,a man may wish to have a little conversation with a very old friend without being interrupted and yet not be grand i dare say mister twentyman is just as good as i am
4014-186175-0018_5049-25947-0064.wav,you're taking me to the front aren't you you said you would they've killed my captain do you understand they've killed captain capron the mexicans they've killed my captain
4014-186175-0019_2436-2476-0011.wav,upon his breast was a huge platinum ornament a device like a star and cross entwined i am happy to meet you sir his voice was soft and deep ob hahn i repeated
4014-186175-0020_3259-158083-0072.wav,missus lewis and i said we would not be forcibly fed said he would call in men guards and force us to submit went away and we were not fed at all this morning we hear them outside now cracking eggs
4014-186175-0023_322-124147-0066.wav,my dear madam he replied this invitation is particularly gratifying because it is what i have been hoping to receive
4014-186175-0027_5049-25947-0007.wav,below them was the beach and the roaring surf in which a thousand or so naked men were assisting and impeding the progress shoreward of their comrades in pontoons and shore boats
4014-186175-0028_4481-17499-0040.wav,uncle john grew red and his eyes flashed a chaperone he cried contemptuously not any in mine martha merrick either we young folks go alone without any death's head to perpetually glower at us
4014-186175-0029_7635-105661-0001.wav,may safely be intrusted to the liberality of individuals who are attached to their doctrines and who find benefit or consolation from their spiritual ministry and assistance
4014-186175-0032_4853-27670-0020.wav,and i then with a seaman's dispatch shifted the rest of my apparel and cannot express how greatly i was comforted by the change though the jacket and trousers i put on were still damp with the soaking of previous days
4014-186175-0033_4088-158077-0089.wav,governments derive their just powers from the consent of the governed in front of the white house thirteen silent sentinels with banners bearing the same words are arrested it would have been exceedingly droll if it had not been so tragic
4014-186175-0035_5393-19218-0042.wav,she only demands of her masters when she has masters one thing paint me the mud rome was of the same mind she loved nero nero was a titanic lighterman
4014-186175-0037_460-172359-0007.wav,i believe it's something the same in other places too the barber shop you will remember stands across the street from smith's hotel and stares at it face to face it is one of those wooden structures i don't know whether you know them
4014-186176-0001_2518-154826-0008.wav,and so he took me in his arms again and started off across the fields i need not tell of that weary journey and indeed could not if i wished for the pain went to my head and filled me with such a drowsy anguish
4014-186176-0002_4898-28461-0046.wav,a fair day's work for a seasoned mountaineer to be done in less than half a day and part of a night but he insisted that he was a strong walker could do a mountaineer's day's work in half a day and would not hinder me in any way
4014-186176-0004_26-495-0003.wav,spread rumours and reports of things and to improve them by the invention of men as i have lived to see practised since
4014-186176-0006_460-172359-0026.wav,exactly the kind of a head a man needed in order to make a haul or a clean up it was evidently simply a matter of the head and as far as one could judge jeff's own was the very type required i don't know just at what time or how jefferson first began his speculative enterprises
4014-186176-0010_8747-293952-0018.wav,poor alice i wish bernard had lived
4014-186176-0015_5049-25947-0098.wav,some of the men who were twice day's age begged him to let them take the enemy's impromptu fort on the run but he answered them tolerantly like spoiled children and held them down until there was a lull in the enemy's fire
4014-186176-0017_6880-216547-0048.wav,i no longer aspire to this sad success why should i not confess it gentlemen i have aspired to your suffrages and sought the title of your pensioner hating all which exists and full of projects for its destruction
4014-186176-0019_332-128985-0011.wav,this renowned pirate from brazil must have been a terrible fellow to look at he was strong and brawny his face was short and very wide with high cheek bones and his expression probably resembled that of a pug dog
4014-186176-0023_730-359-0038.wav,as the sun became warmer and the light of day longer
4014-186176-0025_5561-41615-0002.wav,and as the morning advanced they became fully aware that something unusual was in the wind several times they caught sight of a folded paper being stealthily passed from one desk to another but as to its contents they had no idea as it was not handed to any one of them
4014-186176-0026_8063-274116-0008.wav,and dressed in an old stable suit of clothes the peasant
4014-186176-0032_2836-5355-0002.wav,when you left in july you gave me a sacred promise to come back in time for our marriage you know what i mean when i say in time but of course i meant to do so when i gave the promise he interrupted but no sooner had i set my foot in london
4014-186176-0033_103-1240-0032.wav,marilla's lips twitched understandingly she had expected missus rachel up she had known that the sight of matthew jaunting off so unaccountably would be too much for her neighbor's curiosity oh no i'm quite well although i had a bad headache yesterday she said
4014-186176-0037_7148-7763-0033.wav,and a rudder but no sail without any real desire for the ends which i had been so carefully fitted out to work for no delight in virtue or the general good
4014-186176-0038_4195-186237-0023.wav,but just to keep him out of mischief and busy he can't hang around all day and be happy i suppose i'll look around answered the major briskly as if such a job was the easiest thing in the world to procure and meantime
4014-186176-0042_839-130898-0038.wav,what's that if all their eggs hatched just four codfish could feed england america and norway as we skimmed the depths of the grand banks
4014-186179-0001_5463-39173-0018.wav,dandy was rather a thorn in his side those wretched bills were to come due early in may and before the end of april sowerby wrote to him saying that he was doing his utmost to provide for the evil day
